η	3588	t-nsf,r-dsf,r-nsf,v-pas-3s,conj,adv,v-iai-3s,v-aas-3s,prt,n,n-nui,t-vsf,v-pxs-3s	1345	1.1.2,1.2.4,1.2.17,1.3.5,1.4.11,1.5.1,1.5.2,1.6.17,1.9.12,1.9.15,1.9.16,1.9.17,1.11.28,1.13.18,1.14.6,1.14.15,1.16.1,1.16.6,1.19.9,1.19.12,1.19.20,1.21.8,1.21.23,1.21.26,1.22.17,1.22.24,1.23.2,1.24.14,1.24.21,1.24.38,1.24.43,1.24.49,1.25.1,1.25.18,1.26.2,1.26.11,1.27.15,1.27.21,1.28.17,1.28.20,1.29.19,1.29.26,1.29.30,1.30.33,1.31.14,1.31.43,1.32.12,1.33.18,1.34.27,1.35.3,1.35.6,1.37.8,1.37.32,1.38.2,1.38.6,1.38.14,1.38.26,1.42.16,1.42.38,1.43.3,1.43.5,1.44.8,1.44.16,1.44.19,1.44.30,1.45.8,1.46.18,1.46.25,1.47.18,1.49.12,1.50.25,2.1.11,2.1.15,2.1.16,2.1.19,2.4.17,2.5.3,2.6.4,2.6.28,2.7.9,2.10.7,2.10.28,2.12.9,2.12.30,2.12.44,2.12.45,2.13.3,2.13.12,2.14.12,2.16.4,2.16.8,2.17.5,2.17.7,2.19.13,2.21.4,2.21.15,2.21.17,2.21.18,2.21.20,2.21.21,2.21.26,2.21.27,2.21.28,2.21.29,2.21.31,2.21.32,2.21.33,2.22.1,2.22.5,2.22.6,2.22.7,2.22.8,2.22.9,2.22.10,2.22.11,2.22.14,2.22.15,2.23.4,2.28.3,2.28.43,2.29.29,2.30.20,2.32.29,2.32.34,2.33.16,2.37.17,2.38.8,2.40.30,3.1.14,3.3.6,3.4.13,3.4.22,3.4.27,3.5.1,3.5.2,3.5.3,3.5.4,3.5.6,3.5.7,3.5.11,3.5.17,3.6.2,3.6.3,3.6.4,3.6.5,3.6.20,3.7.9,3.7.15,3.7.16,3.7.21,3.7.27,3.7.35,3.7.36,3.7.38,3.10.9,3.11.10,3.11.32,3.11.33,3.12.6,3.12.7,3.12.8,3.13.2,3.13.4,3.13.14,3.13.19,3.13.21,3.13.24,3.13.26,3.13.28,3.13.29,3.13.30,3.13.38,3.13.42,3.13.43,3.13.46,3.13.47,3.13.48,3.13.49,3.13.51,3.13.52,3.13.53,3.13.54,3.13.55,3.13.56,3.13.57,3.13.58,3.13.59,3.14.2,3.14.22,3.14.30,3.14.36,3.14.37,3.14.57,3.15.3,3.15.4,3.15.10,3.15.14,3.15.17,3.15.19,3.15.23,3.15.24,3.15.29,3.15.33,3.17.3,3.17.4,3.17.8,3.17.10,3.17.13,3.17.15,3.18.3,3.18.9,3.18.10,3.19.6,3.19.20,3.20.2,3.20.6,3.20.9,3.20.10,3.20.17,3.20.27,3.21.2,3.21.14,3.21.17,3.21.18,3.21.19,3.21.20,3.22.4,3.22.5,3.22.10,3.22.13,3.22.18,3.22.21,3.22.22,3.22.23,3.22.27,3.22.28,3.23.12,3.25.26,3.25.40,3.25.47,3.25.49,3.25.51,3.27.7,3.27.8,4.3.1,4.3.13,4.5.6,4.5.8,4.5.13,4.5.14,4.5.20,4.5.27,4.5.28,4.5.30,4.6.2,4.6.9,4.6.10,4.6.12,4.6.13,4.7.1,4.7.10,4.7.84,4.8.17,4.9.10,4.9.13,4.9.15,4.9.21,4.11.12,4.11.22,4.11.23,4.11.33,4.13.18,4.13.19,4.13.20,4.13.28,4.14.2,4.14.12,4.14.23,4.14.28,4.14.30,4.14.35,4.15.3,4.15.5,4.15.6,4.15.8,4.15.11,4.15.14,4.15.30,4.16.30,4.18.15,4.18.29,4.19.2,4.19.16,4.19.18,4.21.11,4.21.20,4.22.6,4.22.18,4.22.36,4.23.8,4.23.13,4.24.7,4.24.13,4.26.33,4.26.59,4.27.8,4.27.9,4.30.2,4.30.3,4.30.5,4.30.7,4.30.8,4.30.10,4.30.12,4.30.14,4.31.12,4.31.23,4.35.21,4.35.22,4.35.23,5.1.17,5.1.39,5.2.36,5.3.12,5.3.24,5.4.12,5.4.15,5.4.16,5.4.26,5.4.48,5.5.3,5.5.29,5.5.33,5.6.3,5.6.24,5.7.17,5.8.2,5.9.1,5.9.14,5.10.12,5.10.13,5.11.23,5.12.5,5.12.14,5.12.15,5.12.18,5.13.1,5.13.2,5.13.3,5.13.5,5.13.6,5.13.7,5.14.21,5.14.26,5.15.3,5.15.4,5.15.7,5.15.12,5.15.21,5.15.22,5.16.6,5.17.1,5.17.2,5.17.3,5.17.5,5.17.6,5.17.12,5.17.20,5.18.10,5.19.6,5.19.10,5.19.14,5.20.17,5.20.19,5.21.1,5.21.16,5.21.18,5.22.1,5.22.4,5.22.6,5.23.10,5.24.3,5.24.10,5.24.14,5.25.2,5.25.5,5.25.13,5.25.14,5.25.19,5.26.3,5.27.2,5.27.16,5.27.22,5.28.53,5.28.55,5.28.57,5.28.68,5.29.18,5.29.20,5.30.4,5.34.1,6.1.14,6.2.1,6.2.8,6.2.20,6.5.13,6.6.19,6.7.2,6.7.3,6.8.20,6.9.12,6.10.11,6.10.12,6.12.2,6.12.9,6.13.9,6.13.16,6.13.25,6.14.4,6.14.12,6.15.7,6.15.8,6.17.3,6.17.5,6.17.7,6.18.13,6.18.17,6.19.11,6.19.50,6.22.10,6.22.23,6.22.27,6.23.6,6.24.17,7.1.27,7.2.22,7.4.8,7.4.11,7.4.14,7.6.31,7.7.14,7.8.2,7.9.2,7.11.25,7.11.34,7.14.15,7.18.19,7.18.28,7.19.12,7.19.13,7.19.14,7.20.28,7.20.31,7.21.12,7.21.19,7.21.22,8.1.13,8.1.16,8.4.3,8.4.15,9.1.15,9.2.10,9.2.14,9.2.30,9.3.7,9.8.7,9.8.19,9.10.11,9.10.12,9.10.19,9.11.3,9.12.3,9.12.12,9.14.6,9.14.41,9.15.20,9.17.43,9.18.25,9.19.3,9.20.2,9.20.12,9.21.4,9.21.6,9.21.8,9.21.15,9.22.15,9.24.16,9.25.36,9.26.10,9.26.17,9.30.17,9.30.22,10.2.16,10.2.21,10.2.26,10.3.25,10.3.35,10.12.3,10.13.33,10.14.13,10.14.19,10.15.4,10.15.21,10.17.9,10.18.18,10.19.19,10.19.28,10.19.35,10.19.42,10.19.43,10.21.2,10.21.12,10.22.1,10.24.6,10.24.13,11.2.8,11.2.42,11.4.13,11.4.27,11.8.19,11.8.21,11.8.44,11.11.36,11.12.33,11.13.9,11.13.10,11.13.12,11.13.17,11.17.12,11.18.10,11.18.13,11.18.18,11.18.27,11.20.39,11.21.27,11.22.6,11.22.8,11.22.15,11.22.18,11.22.31,12.2.9,12.2.13,12.2.14,12.2.16,12.4.2,12.4.13,12.5.15,12.5.17,12.6.27,12.9.27,12.9.35,12.10.23,12.10.33,12.13.7,12.13.19,12.14.6,12.17.22,12.17.32,12.17.36,12.17.39,12.18.17,12.19.18,12.19.26,12.19.28,12.19.33,12.21.7,12.21.21,12.22.2,12.23.23,12.25.4,13.2.34,13.4.10,13.13.6,13.15.2,13.21.12,13.22.12,13.23.22,13.29.1,14.2.6,14.4.4,14.6.11,14.6.27,14.6.29,14.6.34,14.6.36,14.11.10,14.12.13,14.13.9,14.15.17,14.18.5,14.18.14,14.18.17,14.18.24,14.18.30,14.19.2,14.19.3,14.19.6,14.20.12,14.20.15,14.21.17,14.21.18,14.25.4,14.25.21,14.26.18,14.28.22,14.29.34,14.32.7,14.34.33,14.35.22,15.6.12,15.7.26,16.1.9,16.2.17,16.2.18,16.2.19,16.4.3,16.9.12,16.9.19,16.9.35,16.13.7,17.2.4,17.4.11,17.4.16,17.5.12,17.6.3,18.3.3,18.3.15,18.3.16,18.4.7,18.4.16,18.4.17,18.5.1,18.5.26,18.6.5,18.6.11,18.6.12,18.6.13,18.6.15,18.6.16,18.6.22,18.6.23,18.6.30,18.7.2,18.7.12,18.7.17,18.7.18,18.8.3,18.8.10,18.8.11,18.9.12,18.9.14,18.9.26,18.10.3,18.10.4,18.10.5,18.10.10,18.10.20,18.11.2,18.11.7,18.11.9,18.12.2,18.12.24,18.13.8,18.13.15,18.13.22,18.13.25,18.13.28,18.14.2,18.14.22,18.15.7,18.15.8,18.15.9,18.15.12,18.15.14,18.16.3,18.16.22,18.17.15,18.17.16,18.18.4,18.19.13,18.19.24,18.20.2,18.21.2,18.21.4,18.21.18,18.22.3,18.22.4,18.22.13,18.22.17,18.24.24,18.25.2,18.25.4,18.26.2,18.26.3,18.27.3,18.27.9,18.27.10,18.30.24,18.31.13,18.31.26,18.32.19,18.33.15,18.34.8,18.34.12,18.35.3,18.35.7,18.36.23,18.37.20,18.38.5,18.38.12,18.38.14,18.38.24,18.38.30,18.38.32,18.38.33,18.38.36,18.39.9,18.39.10,18.39.19,18.40.8,18.40.9,18.41.5,18.41.11,18.42.12,19.1.2,19.1.4,19.8.4,19.9.15,19.14.2,19.18.1,19.20.9,19.25.12,19.30.9,19.32.8,19.50.13,19.50.22,19.50.23,19.53.2,19.56.9,19.77.8,19.77.9,19.78.20,19.84.10,19.85.5,19.88.10,19.94.9,19.94.16,19.102.2,19.115.1,19.118.8,19.118.9,19.119.33,19.119.57,19.133.1,19.138.3,19.142.3,19.143.8,19.144.3,20.1.27,20.3.14,20.3.22,20.5.3,20.6.8,20.6.28,20.7.9,20.7.10,20.7.23,20.8.30,20.9.13,20.12.9,20.14.12,20.15.16,20.15.17,20.15.29,20.16.7,20.16.19,20.17.1,20.19.22,20.20.9,20.20.20,20.21.3,20.21.9,20.21.19,20.22.1,20.25.7,20.25.24,20.27.6,20.27.10,20.28.24,20.30.4,20.30.9,20.30.20,21.2.19,21.4.10,21.5.5,21.5.11,21.5.16,21.7.2,21.8.14,21.11.6,21.12.3,22.1.8,22.2.9,22.2.17,22.8.8,22.8.14,23.1.21,23.3.6,23.7.11,23.7.15,23.7.16,23.7.18,23.8.4,23.8.8,23.10.14,23.10.15,23.13.12,23.13.13,23.13.19,23.14.6,23.17.6,23.17.11,23.17.14,23.23.7,23.23.8,23.26.9,23.27.4,23.28.4,23.28.24,23.29.15,23.29.16,23.30.31,23.30.32,23.31.4,23.36.5,23.36.12,23.37.11,23.37.23,23.37.29,23.37.34,23.40.14,23.40.19,23.41.22,23.42.16,23.42.19,23.43.9,23.44.15,23.45.23,23.48.17,23.50.1,23.50.2,23.50.11,23.51.16,23.54.1,23.55.10,23.59.1,23.62.9,23.66.1,23.66.2,23.66.7,23.66.8,24.2.6,24.2.14,24.2.31,24.3.5,24.5.9,24.5.22,24.5.29,24.7.7,24.7.17,24.7.22,24.7.23,24.7.32,24.8.3,24.8.4,24.8.19,24.8.22,24.9.9,24.9.24,24.11.4,24.11.15,24.12.9,24.14.9,24.15.5,24.15.14,24.18.7,24.18.14,24.19.6,24.19.9,24.20.3,24.20.14,24.21.13,24.22.12,24.23.33,24.25.29,24.26.15,24.31.30,24.32.2,24.32.3,24.32.43,24.34.13,24.38.4,24.38.6,24.42.3,24.43.3,24.44.14,24.49.1,25.2.13,25.2.15,25.3.25,25.3.57,25.4.9,26.1.28,26.2.5,26.2.7,26.3.6,26.10.10,26.14.16,26.14.17,26.14.19,26.14.20,26.16.4,26.16.5,26.16.14,26.16.52,26.16.63,26.18.22,26.28.4,26.31.15,26.33.12,26.33.13,26.34.12,26.36.22,26.36.33,26.38.8,26.38.11,26.38.12,26.38.18,26.39.8,26.39.10,26.39.13,26.44.10,26.44.13,26.44.22,26.44.25,26.44.27,26.46.9,27.2.11,27.2.28,27.2.39,27.3.5,27.3.7,27.3.12,27.3.14,27.3.15,27.3.18,27.3.28,27.3.29,27.6.7,27.6.12,27.8.2,27.9.7,27.10.7,27.10.21,28.1.6,28.1.10,28.2.7,28.6.6,28.7.14,28.14.9,29.1.2,29.3.4,30.3.12,30.7.14,31.1.5,32.3.10,32.4.3,32.4.8,32.4.10,32.4.11,33.4.9,33.5.8,33.6.3,33.6.7,33.6.8,35.3.8,37.2.12,38.4.6,38.7.5,38.7.6,38.8.12,38.11.12,39.1.8,39.2.13,39.2.15,39.3.2,39.4.3,40.1.18,40.5.17,40.5.18,40.5.36,40.6.4,40.6.22,40.6.23,40.6.24,40.6.31,40.7.4,40.7.9,40.7.10,40.7.16,40.9.5,40.10.11,40.10.13,40.10.14,40.10.15,40.10.19,40.10.37,40.11.3,40.11.22,40.11.24,40.12.5,40.12.25,40.12.29,40.12.33,40.13.21,40.15.4,40.15.5,40.16.14,40.16.26,40.17.25,40.18.8,40.18.9,40.18.13,40.18.16,40.18.20,40.19.24,40.19.29,40.20.4,40.20.15,40.21.25,40.22.17,40.23.17,40.23.19,40.24.23,40.24.28,40.24.44,40.24.50,40.25.37,40.25.38,40.25.39,40.25.44,40.26.53,40.27.17,41.2.9,41.3.4,41.4.17,41.4.21,41.4.30,41.5.18,41.6.56,41.7.10,41.7.11,41.7.12,41.7.13,41.9.43,41.9.45,41.9.47,41.10.25,41.10.29,41.10.38,41.10.40,41.11.28,41.11.30,41.12.14,41.12.15,41.13.32,41.13.35,41.14.30,42.1.26,42.2.24,42.2.37,42.5.23,42.6.9,42.6.49,42.7.19,42.7.20,42.8.16,42.9.13,42.9.25,42.10.6,42.10.12,42.10.14,42.10.42,42.11.12,42.11.22,42.11.34,42.12.11,42.12.14,42.12.40,42.12.41,42.12.46,42.12.47,42.12.51,42.13.4,42.13.15,42.14.3,42.14.5,42.14.8,42.14.12,42.14.31,42.15.7,42.15.8,42.16.13,42.16.17,42.17.2,42.17.7,42.17.21,42.17.23,42.17.29,42.17.30,42.18.11,42.18.25,42.18.29,42.19.30,42.20.2,42.20.4,42.20.22,42.20.28,42.21.15,42.22.7,42.22.27,42.24.13,43.2.6,43.3.2,43.3.19,43.3.27,43.4.1,43.4.27,43.4.52,43.4.53,43.5.28,43.6.19,43.6.65,43.7.17,43.7.48,43.9.2,43.9.14,43.9.21,43.9.31,43.13.29,43.14.16,43.15.11,43.16.24,43.17.5,43.17.26,43.18.34,44.1.7,44.2.8,44.3.12,44.4.7,44.4.19,44.4.34,44.5.29,44.5.38,44.7.2,44.7.49,44.8.34,44.9.17,44.9.36,44.10.28,44.11.8,44.11.11,44.17.21,44.17.29,44.17.31,44.18.14,44.19.12,44.20.33,44.20.35,44.23.9,44.23.29,44.24.12,44.24.20,44.24.21,44.25.6,44.25.16,44.26.31,44.27.11,44.28.6,44.28.17,44.28.21,45.1.21,45.2.4,45.2.15,45.2.16,45.3.1,45.3.29,45.4.9,45.4.10,45.4.13,45.5.2,45.6.3,45.6.16,45.7.1,45.8.35,45.9.11,45.9.21,45.9.27,45.10.7,45.11.2,45.11.34,45.11.35,45.13.11,45.14.4,45.14.10,45.14.13,46.1.10,46.1.13,46.2.1,46.2.5,46.4.3,46.4.21,46.5.10,46.5.11,46.6.2,46.6.9,46.6.16,46.6.19,46.7.9,46.7.11,46.7.15,46.7.16,46.7.20,46.7.34,46.7.36,46.9.6,46.9.7,46.9.8,46.9.10,46.9.15,46.10.19,46.10.22,46.11.4,46.11.5,46.11.6,46.11.14,46.11.22,46.11.23,46.11.27,46.12.21,46.12.25,46.13.1,46.14.5,46.14.6,46.14.7,46.14.19,46.14.23,46.14.24,46.14.27,46.14.28,46.14.29,46.14.36,46.14.37,46.15.28,46.15.37,46.16.4,46.16.6,47.1.13,47.1.17,47.3.1,47.4.7,47.6.14,47.6.15,47.7.7,47.9.7,47.10.2,47.10.12,47.11.4,47.11.7,47.12.6,47.12.21,47.13.5,48.1.8,48.1.10,48.2.2,48.3.2,48.3.5,48.3.15,48.4.27,48.5.10,49.3.20,49.5.3,49.5.4,49.5.5,49.5.27,50.3.12,51.2.16,51.3.17,52.2.19,52.3.9,53.2.4,54.1.4,54.2.9,54.4.6,54.4.15,54.5.4,54.5.16,54.5.19,55.3.4,55.3.17,56.1.6,56.1.9,56.3.12,57.1.14,57.1.18,58.2.6,58.9.2,58.9.4,58.10.28,58.11.25,58.12.16,59.1.17,59.2.3,59.2.15,59.3.12,59.4.5,59.4.11,59.4.13,59.4.15,59.5.15,60.1.11,60.1.18,60.3.3,60.3.9,60.3.17,60.4.15,61.2.21,62.1.4,62.4.4,63.1.12,66.3.15,66.13.16,66.13.17,66.14.9,66.18.19
δε	1161	prt,conj	2	1.1.2,4.6.9
γη	1065	n-nsf,n-dsf,n-vsf	38	1.1.2,1.4.16,23.1.2,40.2.6,40.4.15,40.5.18,40.5.35,40.9.31,40.10.15,40.11.24,40.24.35,40.25.25,40.27.51,41.4.28,41.13.31,42.8.15,42.12.51,42.21.33,44.7.6,44.7.29,44.7.33,44.7.36,44.7.49,44.13.17,44.13.19,45.9.17,46.10.26,58.6.7,59.5.18,61.3.5,61.3.7,61.3.10,66.12.16,66.13.3,66.14.16,66.18.1,66.20.11,66.21.1
ην	1510	v-iai-3s,r-asf,v-ixi-3s	754	1.1.2,1.2.22,1.3.12,1.7.4,1.8.6,1.8.13,1.12.1,1.12.5,1.13.15,1.17.8,1.17.10,1.21.23,1.24.42,1.24.44,1.28.4,1.30.26,1.31.16,1.31.18,1.31.48,1.31.49,1.34.1,1.35.12,1.46.6,1.46.18,1.46.25,1.47.22,1.48.22,1.50.24,2.6.4,2.6.8,2.12.25,2.12.40,2.13.5,2.14.13,2.15.26,2.21.8,2.23.20,2.25.3,2.32.13,2.33.1,2.34.12,3.2.8,3.2.11,3.4.14,3.4.23,3.4.28,3.6.4,3.6.10,3.6.14,3.7.11,3.14.34,3.15.26,3.16.23,3.18.3,3.19.22,3.19.23,3.20.22,3.23.10,3.25.2,4.1.44,4.5.7,4.6.21,4.11.12,4.12.1,4.13.2,4.13.19,4.13.27,4.13.32,4.14.7,4.14.16,4.14.23,4.14.24,4.14.27,4.14.30,4.14.31,4.15.2,4.15.18,4.20.12,4.20.24,4.27.12,4.30.15,4.32.4,4.32.7,4.32.9,4.32.11,4.33.55,4.34.13,4.35.8,4.35.26,4.35.33,5.1.8,5.1.19,5.1.25,5.1.31,5.1.33,5.1.35,5.1.36,5.2.12,5.2.29,5.3.4,5.3.20,5.3.28,5.4.1,5.4.5,5.4.10,5.4.13,5.4.14,5.4.21,5.4.23,5.4.26,5.4.31,5.5.31,5.5.33,5.6.1,5.6.10,5.6.18,5.6.23,5.7.1,5.8.1,5.8.2,5.8.18,5.9.5,5.9.21,5.9.23,5.9.26,5.9.28,5.10.5,5.10.11,5.11.8,5.11.10,5.11.11,5.11.12,5.11.29,5.11.31,5.12.9,5.12.15,5.16.17,5.16.20,5.17.11,5.17.14,5.18.9,5.19.3,5.19.8,5.19.15,5.21.23,5.23.20,5.24.4,5.24.5,5.26.1,5.26.3,5.26.15,5.27.2,5.27.3,5.28.1,5.28.21,5.28.60,5.28.63,5.30.1,5.30.5,5.30.11,5.30.16,5.30.18,5.31.7,5.31.13,5.31.16,5.31.20,5.31.21,5.31.23,5.32.47,5.32.49,5.33.1,5.34.4,6.1.2,6.1.6,6.1.11,6.1.15,6.3.4,6.4.23,6.5.6,6.7.11,6.7.14,6.11.19,6.14.9,6.18.3,6.18.7,6.19.50,6.21.42,6.21.43,6.22.4,6.22.9,6.22.16,6.23.13,6.23.16,6.24.13,6.24.33,7.2.1,7.2.20,7.4.9,7.8.35,7.9.9,7.9.56,7.11.39,7.18.5,7.18.6,7.20.10,9.1.25,9.2.24,9.9.6,9.9.23,9.12.17,9.13.13,9.14.14,9.17.45,9.24.4,9.25.27,10.3.14,10.6.2,10.12.3,10.13.15,10.13.16,10.16.23,10.17.7,11.1.45,11.2.43,11.2.44,11.7.8,11.8.21,11.8.34,11.8.36,11.9.15,11.10.5,11.10.7,11.11.13,11.11.25,11.11.32,11.11.36,11.13.4,11.13.21,11.14.21,11.15.23,11.16.7,11.16.28,11.18.12,12.13.14,12.15.15,12.17.34,12.17.38,12.18.19,12.21.8,12.21.17,12.23.27,13.4.18,13.21.29,14.1.3,14.4.11,14.5.1,14.6.11,14.6.25,14.6.27,14.6.34,14.9.6,14.21.7,14.21.17,14.28.11,14.33.7,14.35.19,15.9.11,16.1.6,16.9.15,16.9.23,16.9.36,17.2.6,17.4.7,17.5.4,17.5.5,17.5.8,17.5.11,17.6.8,18.22.15,18.29.16,18.31.16,18.31.35,19.21.11,19.35.8,19.47.4,19.71.23,19.80.15,19.81.5,19.109.19,19.118.24,21.5.13,21.6.1,21.10.5,23.1.1,23.7.16,23.8.10,23.13.1,23.14.26,23.19.16,23.19.17,23.19.25,23.29.1,23.51.1,23.58.11,23.64.11,24.3.18,24.11.10,24.14.18,24.16.10,24.16.13,24.16.15,24.22.27,24.22.28,24.23.39,24.29.4,24.29.7,24.29.23,24.30.3,24.31.21,24.31.32,24.31.33,24.32.22,24.32.36,24.32.40,24.34.18,24.36.7,24.42.16,24.44.8,24.44.14,24.49.20,24.49.28,24.50.45,25.2.15,25.2.16,26.3.23,26.8.4,26.12.27,26.13.12,26.17.19,26.20.6,26.20.15,26.20.28,26.20.42,26.28.25,26.32.9,26.33.2,26.37.25,26.39.17,26.39.21,26.39.26,26.43.3,26.45.13,26.46.9,26.47.14,26.48.9,26.48.29,27.4.30,27.6.15,27.9.14,27.11.4,29.2.25,30.3.6,30.4.7,38.11.10,38.14.12,38.14.18,39.2.14,39.3.17,40.1.18,40.2.9,40.2.15,40.3.4,40.7.27,40.7.29,40.8.30,40.10.11,40.12.4,40.12.40,40.13.33,40.13.48,40.14.23,40.14.24,40.15.13,40.19.22,40.21.25,40.21.33,40.26.24,40.26.71,40.27.54,40.27.56,40.27.61,40.28.3,41.1.6,41.1.13,41.1.22,41.1.23,41.1.33,41.1.45,41.2.4,41.3.1,41.4.36,41.4.38,41.5.5,41.5.11,41.5.21,41.5.40,41.5.42,41.6.47,41.6.48,41.6.52,41.7.26,41.10.22,41.10.32,41.11.13,41.11.21,41.11.30,41.11.32,41.13.19,41.14.1,41.14.54,41.14.59,41.15.7,41.15.25,41.15.26,41.15.39,41.15.41,41.15.42,41.15.43,41.15.46,41.16.4,42.1.7,42.1.10,42.1.21,42.1.22,42.1.66,42.1.80,42.2.7,42.2.25,42.2.26,42.2.33,42.2.36,42.2.40,42.2.51,42.3.23,42.4.16,42.4.17,42.4.31,42.4.32,42.4.33,42.4.38,42.4.44,42.5.1,42.5.3,42.5.16,42.5.17,42.5.18,42.5.29,42.6.6,42.6.12,42.7.2,42.7.12,42.7.37,42.7.39,42.8.32,42.8.42,42.8.47,42.9.4,42.9.31,42.9.45,42.9.53,42.10.5,42.10.8,42.10.10,42.10.39,42.11.14,42.13.10,42.13.11,42.13.16,42.13.21,42.14.2,42.15.9,42.15.24,42.15.25,42.15.32,42.16.1,42.16.19,42.17.16,42.18.2,42.18.3,42.18.23,42.18.34,42.19.2,42.19.3,42.19.20,42.19.47,42.20.4,42.21.37,42.22.10,42.22.56,42.22.59,42.23.8,42.23.19,42.23.38,42.23.44,42.23.47,42.23.51,42.23.53,42.23.54,42.24.32,43.1.1,43.1.2,43.1.4,43.1.8,43.1.9,43.1.10,43.1.15,43.1.28,43.1.30,43.1.39,43.1.40,43.1.44,43.2.1,43.2.13,43.2.23,43.2.25,43.3.1,43.3.19,43.3.23,43.3.24,43.3.26,43.4.6,43.4.32,43.4.46,43.5.1,43.5.5,43.5.9,43.5.32,43.5.35,43.6.4,43.6.10,43.6.21,43.6.22,43.6.27,43.6.62,43.7.2,43.7.12,43.7.39,43.7.42,43.8.40,43.8.42,43.8.44,43.9.8,43.9.14,43.9.16,43.9.18,43.9.24,43.9.33,43.10.6,43.10.22,43.10.40,43.10.41,43.11.1,43.11.2,43.11.6,43.11.18,43.11.30,43.11.32,43.11.38,43.11.55,43.12.1,43.12.2,43.12.6,43.12.16,43.13.5,43.13.23,43.13.30,43.17.22,43.17.24,43.17.26,43.18.1,43.18.10,43.18.13,43.18.14,43.18.15,43.18.18,43.18.25,43.18.28,43.18.30,43.18.36,43.18.40,43.19.11,43.19.14,43.19.19,43.19.20,43.19.23,43.19.31,43.19.41,43.19.42,43.20.7,43.20.24,43.21.7,44.1.4,44.1.15,44.1.16,44.1.17,44.2.24,44.3.10,44.4.3,44.4.22,44.4.32,44.4.33,44.4.34,44.7.3,44.7.4,44.7.9,44.7.20,44.7.22,44.7.44,44.7.45,44.8.1,44.8.13,44.8.16,44.8.27,44.8.28,44.8.32,44.9.9,44.9.10,44.9.28,44.9.33,44.9.36,44.10.21,44.10.24,44.10.38,44.11.6,44.11.21,44.11.24,44.12.5,44.12.6,44.12.18,44.12.20,44.13.7,44.13.46,44.14.12,44.16.1,44.16.9,44.17.1,44.18.7,44.18.14,44.18.25,44.19.16,44.19.27,44.19.32,44.20.13,44.20.24,44.20.28,44.21.3,44.22.24,44.22.29,44.23.28,44.24.14,44.24.15,44.26.7,44.27.8,44.27.17,45.1.27,45.5.13,45.14.22,45.16.17,46.2.7,46.2.8,46.10.4,46.12.19,46.15.31,46.16.12,47.2.4,47.5.19,47.9.2,47.13.10,48.1.23,48.2.4,48.2.11,48.3.21,49.1.9,49.1.20,49.2.4,49.3.11,50.2.26,50.3.7,51.1.4,51.1.5,51.2.14,51.3.15,51.4.17,53.3.6,54.1.19,54.6.12,54.6.15,54.6.21,55.1.6,55.1.12,56.1.2,56.1.13,57.1.5,58.2.11,58.6.19,58.7.10,58.7.11,58.7.14,58.8.2,58.8.4,58.8.7,58.8.9,58.8.10,58.9.9,58.10.16,58.10.20,58.11.38,58.12.21,59.1.24,59.5.17,60.3.20,60.5.12,61.2.21,61.3.12,62.1.1,62.1.2,62.1.5,62.2.7,62.2.25,62.3.11,62.3.12,62.4.16,62.5.10,62.5.14,63.1.5,66.1.1,66.1.4,66.1.8,66.3.8,66.4.1,66.4.8,66.5.11,66.6.9,66.10.8,66.10.10,66.11.17,66.13.2,66.14.2,66.16.5,66.17.4,66.17.8,66.17.11,66.17.18,66.21.21
αορατος	517	a-nsm	1	1.1.2
σκοτος	4655	n-nsn,n-asn,n-nsf,n-nsm,n-asm	5	1.1.2,1.1.5,10.22.12,23.8.22,23.50.3
επανω	1883	prep,adv	2	1.1.2,1.7.20
της	3588	t-gsf	1	1.1.2
αβυσσου	12	n-gsf	1	1.1.2
πνευμα	4151	n-nsn,n-asn	2	1.1.2,1.6.3
θεου	2316	n-gsm	1	1.1.2
επεφερετο	2018	v-imi-3s	1	1.1.2
του	3588	t-gsn,t-gsm,t-gs,r-gsm	5	1.1.2,1.1.9,4.10.12,18.36.20,24.1.1
υδατος	5204	n-gsn	1	1.1.2
γενηθητω	1096	v-apd-3s,v-aom-3s	2	1.1.3,40.6.10
φως	5457	n-nsn,n-asn	2	1.1.3,1.1.4
εγενετο	1096	v-ami-3s,v-2adi-3s	2	1.1.3,40.7.28
ειδεν	3708	v-aai-3s,v-2aai-3s	42	1.1.4,40.3.16,40.4.18,40.4.21,40.8.14,40.9.9,40.14.14,40.20.3,40.22.11,40.26.71,41.1.10,41.1.16,41.1.19,41.2.14,41.6.34,42.5.2,42.15.20,42.21.1,42.21.2,43.1.47,43.6.24,43.8.56,43.9.1,43.11.33,43.12.41,43.20.8,44.2.31,44.3.9,44.7.55,44.8.39,44.9.12,44.9.27,44.10.3,44.10.17,44.11.13,44.13.36,44.13.37,44.16.10,46.2.9,54.6.16,66.1.2,66.12.13
το	3588	t-asn,t-nsn,d-nsn,d-asn,t-asm,t-vsn	6	1.1.4,1.1.9,11.20.3,11.20.5,12.25.11,36.2.1
οτι	3754	conj	1	1.1.4
καλον	2570	a-nsn,a-asm,a-asn	3	1.1.4,1.2.9,1.2.17
ανα	303	prep,n-pri	2	1.1.4,1.36.2
μεσον	3319	a-asm,a-asn	2	1.1.4,1.3.15
φωτος	5457	n-gsn	1	1.1.4
σκοτους	4655	n-gsn	1	1.1.4
εκαλεσεν	2564	v-aai-3s	1	1.1.5
ημεραν	2250	n-asf	1	1.1.5
